row_id,y,factor,label,failed,raw_output
19,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
19,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
19,Low,targeted_vulnerability,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
19,Low,educational_tone,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
19,Low,systemic_impact,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
19,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
20,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
20,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
20,Low,targeted_vulnerability,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
20,Low,educational_tone,-1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
20,Low,systemic_impact,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
20,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
21,Low,malicious_intent,-1,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
21,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
21,Low,targeted_vulnerability,1,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
21,Low,educational_tone,-1,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
21,Low,systemic_impact,1,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
21,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
22,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
22,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
22,Low,targeted_vulnerability,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
22,Low,educational_tone,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
22,Low,systemic_impact,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
22,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
23,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
23,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
23,Low,targeted_vulnerability,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
23,Low,educational_tone,-1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
23,Low,systemic_impact,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
23,Low,illicit_goods_or_services,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
24,Low,malicious_intent,-1,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
24,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
24,Low,targeted_vulnerability,0,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
24,Low,educational_tone,0,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
24,Low,systemic_impact,0,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
24,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": -1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
25,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
25,Low,specificity_of_instructions,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
25,Low,targeted_vulnerability,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
25,Low,educational_tone,-1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
25,Low,systemic_impact,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
25,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": -1,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
26,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
26,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
26,Low,targeted_vulnerability,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
26,Low,educational_tone,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
26,Low,systemic_impact,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
26,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
27,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
27,Low,specificity_of_instructions,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
27,Low,targeted_vulnerability,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
27,Low,educational_tone,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
27,Low,systemic_impact,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
27,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
28,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
28,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
28,Low,targeted_vulnerability,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
28,Low,educational_tone,-1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
28,Low,systemic_impact,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
28,Low,illicit_goods_or_services,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 1
}"
29,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
29,Low,specificity_of_instructions,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
29,Low,targeted_vulnerability,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
29,Low,educational_tone,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
29,Low,systemic_impact,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
29,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 0,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
30,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
30,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
30,Low,targeted_vulnerability,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
30,Low,educational_tone,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
30,Low,systemic_impact,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
30,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 0
}"
31,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
31,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
31,Low,targeted_vulnerability,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
31,Low,educational_tone,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
31,Low,systemic_impact,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
31,Low,illicit_goods_or_services,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": 0,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
32,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 1
}"
32,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 1
}"
32,Low,targeted_vulnerability,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 1
}"
32,Low,educational_tone,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 1
}"
32,Low,systemic_impact,0,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 1
}"
32,Low,illicit_goods_or_services,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 0,
  ""educational_tone"": 0,
  ""systemic_impact"": 0,
  ""illicit_goods_or_services"": 1
}"
33,Low,malicious_intent,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
33,Low,specificity_of_instructions,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
33,Low,targeted_vulnerability,1,0,"{
  ""malicious_intent"": 1,
  ""specificity_of_instructions"": 1,
  ""targeted_vulnerability"": 1,
  ""educational_tone"": -1,
  ""systemic_impact"": 1,
  ""illicit_goods_or_services"": 0
}"
